Unnamed: 0,N1,N2,sentence,relation,add_closeness_centrality,add_average_degree_connectivity,add_avg_neighbor_deg,add_eigenvector_centrality_numpy,add_katz_centrality_numpy,avg_clustering,common_neighbors,deg_cent,degree,degree_assortativity_coefficient,density,group_degree_centrality,large_clique_size,len_local_bridges,len_min_edge_dominating_set,len_min_maximal_matching,len_min_weighted_dominating_set,len_min_weighted_vertex_cover,ramsey_R2,local_node_connectivity,mean_degree_mixing_matrix,nb_edges,nb_nodes,node_connectivity,resource_allocation_index,treewidth_min_degree
5262,610150,HP:0009830,"Here, we are elucidating the mechanism of a heritable CCT5 subunit mutation that causes profound neuropathy in humans.",1,1.4098405067417872,1152658.0424194152,217.3767429623784,0.2020350308717053,0.06351240799495228,0.0,0.0,1.0015625,641.0,-0.6424188849717305,0.08797776911076444,1.0,2.0,1.0,98.0,98.0,84.0,196.0,1086,97.0,3.379108996539792e-06,18046.0,641.0,1.0,0,82.0
4889,607001,HP:0001249,"Kleefstra syndrome, a disease with intellectual disability, autism spectrum disorders and other developmental defects is caused in humans by haploinsufficiency of EHMT1.",1,1.401885650648655,27584242.880467724,540.8531513522207,0.1269570669708781,0.00254769219806545,0.0,0.0,1.0005189413596265,1928.0,-0.5943171920580246,0.07886670528222013,1.0,2.0,1.0,326.0,326.0,325.0,652.0,3204,325.0,3.8916426584745004e-07,146505.0,1928.0,1.0,0,352.0
4706,134797,HP:0002664,"The subcapsular mass-forming tumor was composed of poorly differentiated tumor cells arranged in small vague glandular or slit-lumen nests, and focally fused or anastomosing large trabecular patterns within the prominent fibrotic stroma.",0,1.3175830576105678,13802330.6696414,239.41982453096733,0.14249244734076313,0.05695284521300251,0.0,0.0,0.9992857142857144,1399.0,-0.3535973925392786,0.08521362292240238,1.0,2.0,25.0,544.0,544.0,4.0,1088.0,1544,542.0,1.6778973932186097e-06,83569.0,1401.0,1.0,0,666.0
5263,109270,HP:0002664,"The tumor cells with immunoreactivity to CK7, CK19, Cam5.2, COX2, EMA, BCL-2, MOC-31 and AE1/AE3, supported a diagnosis of intrahepatic cholangiocarcinoma.",0,1.3557688634192933,2637085.5014916062,191.78058122568092,0.1842070349220632,0.07795776396874363,0.0,0.0,0.9989626556016598,963.0,-0.6352019881674243,0.06479048868058393,1.0,2.0,25.0,165.0,165.0,81.0,330.0,1544,163.0,1.6778973932186097e-06,30136.0,965.0,1.0,0,165.0
971,121011,HP:0000365,"After exclusive analysis of 10 common variations of three hearing loss-related genes, GJB2, mtDNA12srRNA and SLC26A4, a novel truncated variant of SMPX, c.87dupA (p.Gly30Argfs*12) (NCBI ClinVar Submission ID: SUB3136126), was identified by whole-exome sequencing.",1,1.395883254657124,11360890.773559922,359.9890516043107,0.1442161069048109,0.0490995817099891,0.0,0.0,1.000660501981506,1515.0,-0.6063388048985573,0.07124963487101682,1.0,2.0,7.0,266.0,266.0,150.0,532.0,2474,265.0,6.524672396198986e-07,81713.0,1515.0,1.0,0,305.0
1015,605646,HP:0000365,"After exclusive analysis of 10 common variations of three hearing loss-related genes, GJB2, mtDNA12srRNA and SLC26A4, a novel truncated variant of SMPX, c.87dupA (p.Gly30Argfs*12) (NCBI ClinVar Submission ID: SUB3136126), was identified by whole-exome sequencing.",1,1.4413226495142712,4479611.427125419,456.96235976102685,0.15949329773347126,0.021256166761706764,0.0,0.0,1.0007358351729212,1360.0,-0.7348599879376381,0.0553207375665498,1.0,2.0,1.0,121.0,121.0,109.0,242.0,2474,120.0,6.524672396198984e-07,51123.0,1360.0,1.0,0,110.0
1953,300226,HP:0000365,"After exclusive analysis of 10 common variations of three hearing loss-related genes, GJB2, mtDNA12srRNA and SLC26A4, a novel truncated variant of SMPX, c.87dupA (p.Gly30Argfs*12) (NCBI ClinVar Submission ID: SUB3136126), was identified by whole-exome sequencing.",1,1.4908066730810208,158048.05518060905,573.2418089305245,0.3006045477381612,-0.026439552448905168,0.0,0.0,1.0007980845969673,1254.0,-0.8059367870514993,0.01223602429130215,1.0,2.0,1.0,17.0,17.0,17.0,34.0,2474,16.0,6.524672396198987e-07,9613.0,1254.0,1.0,0,15.0
4335,605219,HP:0002664,"In recent years, many studies have shown that Smac/DIABLO is closely related to tumor drug resistance.",0,1.4249653836678868,66642.72081087937,231.81285899573842,0.3646611524249747,0.4257136968072651,0.0,0.0,0.9987277353689568,785.0,-0.6781588277445657,0.012754978321386657,1.0,2.0,100.0,15.0,15.0,15.0,30.0,1544,13.0,1.67789739321861e-06,3945.0,787.0,1.0,0,13.0
4347,605219,HP:0002664,Smac/DIABLO expression is markedly different between drug-resistant and chemo sensitive tumor cells.,0,1.4249653836678868,66642.72081087937,231.81285899573842,0.3646611524249747,0.4257136968072651,0.0,0.0,0.9987277353689568,785.0,-0.6781588277445657,0.012754978321386657,1.0,2.0,100.0,15.0,15.0,15.0,30.0,1544,13.0,1.67789739321861e-06,3945.0,787.0,1.0,0,13.0
4353,605219,HP:0002664,Up-regulation of Smac/DIABLO has been shown to increase tumor cell chemotherapy sensitivity.,0,1.4249653836678868,66642.72081087937,231.81285899573842,0.3646611524249747,0.4257136968072651,0.0,0.0,0.9987277353689568,785.0,-0.6781588277445657,0.012754978321386657,1.0,2.0,100.0,15.0,15.0,15.0,30.0,1544,13.0,1.67789739321861e-06,3945.0,787.0,1.0,0,13.0
4359,605219,HP:0002664,"We found that Smac, combined with DDP greatly inhibited proliferation of subcutaneous xenografts of ovarian cancer cell line SKOV3/DDP without side effects.",0,1.4249653836678868,66642.72081087937,231.81285899573842,0.3646611524249747,0.4257136968072651,0.0,0.0,0.9987277353689568,785.0,-0.6781588277445657,0.012754978321386657,1.0,2.0,100.0,15.0,15.0,15.0,30.0,1544,13.0,1.67789739321861e-06,3945.0,787.0,1.0,0,13.0
5265,300356,HP:0002664,"We found that Smac, combined with DDP greatly inhibited proliferation of subcutaneous xenografts of ovarian cancer cell line SKOV3/DDP without side effects.",0,1.3777785918765733,2136265.6683608405,196.72413125136865,0.19235144856592945,0.32175834507326084,0.0,0.0,0.9989200863930886,925.0,-0.6102518447799006,0.060391285202038215,1.0,2.0,31.0,148.0,148.0,96.0,296.0,1544,146.0,1.6778973932186103e-06,25920.0,927.0,1.0,0,133.0
4341,605219,HP:0002664,"Mechanistic studies showed that Smac can inhibit the expression of Survivin, promote cell apoptosis of drug-resistant ovarian cancer cells and reverse the drug resistance",0,1.4249653836678868,66642.72081087937,231.81285899573842,0.3646611524249747,0.4257136968072651,0.0,0.0,0.9987277353689568,785.0,-0.6781588277445657,0.012754978321386657,1.0,2.0,100.0,15.0,15.0,15.0,30.0,1544,13.0,1.67789739321861e-06,3945.0,787.0,1.0,0,13.0
5266,612373,HP:0001425,"SLC29A3 mutations have been reported as the causal gene in two DOS families, however, genetic heterogeneity has been suggested.",0,1.3238028735267355,1622754.7856134062,122.48253340338516,0.20178224324685493,0.2388941291280283,0.0,0.0,0.998439937597504,640.0,-0.3321955217470978,0.0919221815601596,1.0,2.0,13.0,221.0,221.0,4.0,442.0,512,219.0,6.441804736014842e-06,18914.0,642.0,1.0,0,255.0
5267,603499,HP:0000007,"TNFRSF11A mutations have previously been reported in two autosomal dominant diseases (osteolysis, familial expansile and Paget disease of bone 2, early-onset) and an autosomal recessive disease (osteopetrosis, autosomal recessive 7).",1,1.439132716524706,16219855.193229046,520.8547774584097,0.16057938706513222,0.10627875795556163,0.0,0.0,1.000351370344343,2847.0,-0.5870806975644588,0.03110769161655289,1.0,2.0,8.0,263.0,263.0,208.0,526.0,5160,262.0,1.5011496554636372e-07,126026.0,2847.0,1.0,0,248.0
1001,121011,HP:0000365,"In the present study, we used a custom capture panel (MiamiOtoGenes) to target sequence 180 deafness-associated genes in 5 GJB2 negative deaf probands with autosomal recessive nonsyndromic HL from Iran.",1,1.395883254657124,11360890.773559922,359.9890516043107,0.1442161069048109,0.0490995817099891,0.0,0.0,1.000660501981506,1515.0,-0.6063388048985573,0.07124963487101682,1.0,2.0,7.0,266.0,266.0,150.0,532.0,2474,265.0,6.524672396198986e-07,81713.0,1515.0,1.0,0,305.0
5270,121011,HP:0000007,"In the present study, we used a custom capture panel (MiamiOtoGenes) to target sequence 180 deafness-associated genes in 5 GJB2 negative deaf probands with autosomal recessive nonsyndromic HL from Iran.",1,1.4371848223547383,13847678.02619496,447.4600580001115,0.1681986257336911,0.20630620291213586,0.0,0.0,1.000350017500875,2858.0,-0.5663418099659183,0.0275051541240463,1.0,2.0,17.0,271.0,271.0,162.0,542.0,5160,270.0,1.5011496554636354e-07,112294.0,2858.0,1.0,0,267.0
5272,609761,HP:0000365,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.4913764443440591,160906.173735887,648.2780921584479,0.2928962341778909,-0.018930884008525918,0.0,0.0,1.0007987220447283,1253.0,-0.8299221194368974,0.013054930148474331,1.0,2.0,1.0,16.0,16.0,16.0,32.0,2474,15.0,6.524672396198986e-07,10240.0,1253.0,1.0,0,17.0
5273,609427,HP:0000365,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.4942596129415908,104137.28730636543,835.4546924377161,0.29702748765235903,-0.034704652142483305,0.0,0.0,1.0008019246190858,1248.0,-0.9110838170590588,0.011706300248802254,1.0,2.0,1.0,11.0,11.0,11.0,22.0,2474,10.0,6.524672396198987e-07,9109.0,1248.0,1.0,0,10.0
5274,605516,HP:0000365,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.3843441639620484,12123018.49696314,334.97584671629727,0.1447934283333667,0.019499825224658863,0.0,0.0,1.0006365372374282,1572.0,-0.5712275465153426,0.07151163826544413,1.0,2.0,12.0,317.0,317.0,135.0,634.0,2474,316.0,6.524672396198985e-07,88303.0,1572.0,1.0,0,383.0
5275,605514,HP:0000365,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.452118358231438,3588395.347738828,497.8881618835893,0.1690935784411814,0.10384070171526613,0.0,0.0,1.0007507507507507,1333.0,-0.7161599818999996,0.04996181477801883,1.0,2.0,2.0,95.0,95.0,94.0,190.0,2474,94.0,6.524672396198986e-07,44355.0,1333.0,1.0,0,104.0
5276,609427,HP:0000007,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.4972178817506734,115986.64332510546,794.0072938689218,0.38854445866312265,0.9271740334367464,0.0,0.0,1.0003861003861003,2591.0,-0.5750340595195119,0.0025919838347472465,1.0,2.0,1389.0,11.0,11.0,11.0,22.0,5160,10.0,1.5011496554636367e-07,8697.0,2591.0,1.0,0,10.0
5277,605516,HP:0000007,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.4276608428640485,15646200.600480802,424.3394133981257,0.16574311467352748,0.13986433731791464,0.0,0.0,1.0003431708991075,2915.0,-0.5551610329517521,0.02962383054067958,1.0,2.0,6.0,321.0,321.0,165.0,642.0,5160,320.0,1.5011496554636375e-07,125817.0,2915.0,1.0,0,298.0
5278,605514,HP:0000007,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.4748398675789738,4849155.344898755,677.0815891472868,0.19242118377143366,0.2189516031510169,0.0,0.0,1.000373831775701,2676.0,-0.6520230488006948,0.017509185141723598,1.0,2.0,164.0,95.0,95.0,94.0,190.0,5160,94.0,1.5011496554636367e-07,62668.0,2676.0,1.0,0,99.0
5279,276903,HP:0000007,"In these 5 families, we detected one reported and six novel mutations in 5 different deafness autosomal recessive (DFNB) genes (TRIOBP, LHFPL5, CDH23, PCDH15, and MYO7A).",1,1.47195811327023,5177536.48361377,630.9526270456503,0.1903221994711876,0.1790127252054806,0.0,0.0,1.0003721622627466,2688.0,-0.6404418371398037,0.018111066067662645,1.0,2.0,144.0,105.0,105.0,105.0,210.0,5160,104.0,1.5011496554636367e-07,65405.0,2688.0,1.0,0,107.0
1904,109270,HP:0008341,"Primary distal renal tubular acidosis (dRTA) caused by mutations of the SLC4A1 gene, which encodes for erythroid and kidney isoforms of anion exchanger, shows marked difference in inheritance patterns and clinical features in different parts of the world.",1,1.4864599483204133,2437.4367015098724,75.92708333333333,0.6707058791577571,0.5682147029118384,0.0,0.0,1.0051020408163265,197.0,-0.5816153014120314,0.01916502641665804,1.0,2.0,103.0,5.0,5.0,5.0,10.0,384,5.0,2.684635829149776e-05,370.0,197.0,1.0,0,5.0
5286,611731,HP:0030731,"Of the 2 204 genes that were mutated, APC, TTN, TP53, KRAS, OBSCN, SOX9, PCDH17, SIGLEC10, MYH6, and BRD9 were consistent with genes being an early driver of carcinogenesis, in that they were mutated in multiple adenomas and multiple carcinomas.",0,1.486821052924481,24954.171351358185,177.83830673143657,0.4849786287210348,0.25946546982736163,0.0,0.0,1.00187265917603,535.0,-0.5449425873712724,0.013413140116909935,1.0,2.0,131.0,11.0,11.0,11.0,22.0,324,11.0,3.6281179138322e-06,1916.0,535.0,1.0,0,11.0
5289,188840,HP:0030731,"Of the 2 204 genes that were mutated, APC, TTN, TP53, KRAS, OBSCN, SOX9, PCDH17, SIGLEC10, MYH6, and BRD9 were consistent with genes being an early driver of carcinogenesis, in that they were mutated in multiple adenomas and multiple carcinomas.",0,1.3048594058452505,14193.702813852813,68.95924764890283,0.491665900555855,0.5934334667075408,0.0,0.0,0.996978851963746,330.0,-0.4678947584745177,0.018964073817930333,1.0,2.0,157.0,12.0,12.0,12.0,24.0,446,11.0,9.765625e-06,1042.0,332.0,1.0,0,12.0
5290,160710,HP:0030731,"Of the 2 204 genes that were mutated, APC, TTN, TP53, KRAS, OBSCN, SOX9, PCDH17, SIGLEC10, MYH6, and BRD9 were consistent with genes being an early driver of carcinogenesis, in that they were mutated in multiple adenomas and multiple carcinomas.",0,1.2775852721401126,6733.794360902255,37.45454545454546,0.4990387630154274,0.20440204186959848,0.0,0.0,0.993975903614458,165.0,-0.4703929741162534,0.03816463458624919,1.0,2.0,76.0,12.0,12.0,12.0,24.0,254,11.0,4.162330905306972e-05,529.0,167.0,1.0,0,12.0
5291,600960,HP:0030731,Thirty-eight genes were sequenced in a larger independent set of 148 carcinoma/normal tissue pairs to obtain more precise mutation frequencies.,0,1.3281861972718678,10320.91553030303,52.64012910166757,0.4485015865397041,0.2202936751550155,0.0,0.0,0.9944751381215468,180.0,-0.5786422383921991,0.0426810758302471,1.0,2.0,53.0,12.0,12.0,12.0,24.0,160,11.0,3.4602076124567484e-05,703.0,182.0,1.0,0,12.0
5280,611731,HP:0030731,"Eight of the genes, APC, TP53, ATM, CSMD3, LRP1B, RYR2, BIRC6, and MUC17, contained mutations in &gt;20% of the carcinomas.",0,1.486821052924481,24954.171351358185,177.83830673143657,0.4849786287210348,0.25946546982736163,0.0,0.0,1.00187265917603,535.0,-0.5449425873712724,0.013413140116909935,1.0,2.0,131.0,11.0,11.0,11.0,22.0,324,11.0,3.6281179138322e-06,1916.0,535.0,1.0,0,11.0
5293,180902,HP:0030731,"Eight of the genes, APC, TP53, ATM, CSMD3, LRP1B, RYR2, BIRC6, and MUC17, contained mutations in &gt;20% of the carcinomas.",0,1.1796675191815855,1122.8916666666667,12.783549783549786,0.5643469708992249,0.5658655653235934,0.0,0.0,0.9814814814814814,53.0,-0.5223007996318983,0.098989898989899,1.0,2.0,20.0,12.0,12.0,12.0,24.0,60,10.0,0.0005408328826392644,147.0,55.0,1.0,0,12.0
4531,611731,HP:0002664,"Most of the genes that are commonly associated with colon cancer, including APC, TP53, and KRAS, were all classified as being early driver genes being mutated in both adenomas and carcinomas.",1,1.3391008903849515,11574943.624649456,243.44156245977763,0.14922188725133187,0.047377974699447135,0.0,0.0,1.000772797527048,1295.0,-0.3687472023865209,0.0906434807516724,1.0,2.0,7.0,490.0,490.0,21.0,980.0,1542,489.0,1.677897393218609e-06,75947.0,1295.0,1.0,0,662.0
2042,190070,HP:0002664,"Most of the genes that are commonly associated with colon cancer, including APC, TP53, and KRAS, were all classified as being early driver genes being mutated in both adenomas and carcinomas.",1,1.3339771877413191,18178836.290753696,271.2782786211432,0.14438020893870612,0.0522035687829069,0.0,0.0,1.0006165228113442,1623.0,-0.2035822069529308,0.08341633409382543,1.0,2.0,4.0,720.0,720.0,2.0,1440.0,1542,719.0,1.374364528201273e-06,109797.0,1623.0,1.0,0,858.0
5283,611731,HP:0030731,"Most of the genes that are commonly associated with colon cancer, including APC, TP53, and KRAS, were all classified as being early driver genes being mutated in both adenomas and carcinomas.",0,1.486821052924481,24954.171351358185,177.83830673143657,0.4849786287210348,0.25946546982736163,0.0,0.0,1.00187265917603,535.0,-0.5449425873712724,0.013413140116909935,1.0,2.0,131.0,11.0,11.0,11.0,22.0,324,11.0,3.6281179138322e-06,1916.0,535.0,1.0,0,11.0
5294,190070,HP:0030731,"Most of the genes that are commonly associated with colon cancer, including APC, TP53, and KRAS, were all classified as being early driver genes being mutated in both adenomas and carcinomas.",0,1.378978015090394,41263.32811777595,199.5176056338028,0.4831234193143702,0.4116951622974924,0.0,0.0,0.9988425925925926,863.0,-0.5017587060160795,0.008049668165275102,1.0,2.0,238.0,12.0,12.0,12.0,24.0,498,11.0,1.374364528201273e-06,3008.0,865.0,1.0,0,12.0
5298,142958,HP:0002860,Objective: To explore the expression of long noncoding RNA (lncRNA) HOXA11-AS in esophageal squamous cell carcinoma tissues and the relationship of HOXA11-AS level with clinical outcomes.,0,1.2767026049688608,40721.43580586081,37.23567777190199,0.32250575903551204,0.11372342286224645,0.0,0.0,0.9935483870967742,154.0,-0.4718058242704216,0.12009925558312655,1.0,2.0,12.0,47.0,47.0,4.0,94.0,124,45.0,0.00011317338162064282,1452.0,156.0,1.0,0,50.0
5299,142830,HP:0002860,Objective: To explore the expression of long noncoding RNA (lncRNA) HOXA11-AS in esophageal squamous cell carcinoma tissues and the relationship of HOXA11-AS level with clinical outcomes.,0,1.3575033405283174,229349.59256608647,94.2543121881682,0.262013283841347,0.23805385631195344,0.0,0.0,0.9975429975429976,406.0,-0.5516621609688278,0.06248494483788601,1.0,2.0,37.0,61.0,61.0,62.0,122.0,272,59.0,8.353102342209896e-06,5188.0,408.0,1.0,0,58.0
5300,142958,HP:0002664,"Methods: Quantitative real-time polymerase chain reaction (qRT-PCR) was applied to detect the expression level of HOXA11-AS in cell lines HET-1A, EC9706, EC109, and in tumor tissue and paired adjacent tissue samples from 73 ESCC patients who received surgical resection.The correlations of the expression level of HOXA11-AS with clinicopathological features and prognosis were also analyzed.",0,1.4140293083874935,1195001.34707131,204.72423747960337,0.2165166254026998,0.14827270263348885,0.0,0.0,0.9988439306358382,864.0,-0.6127575547211219,0.047225300030703916,1.0,2.0,20.0,91.0,91.0,83.0,182.0,1544,89.0,1.6778973932186097e-06,17688.0,866.0,1.0,0,86.0
5306,142830,HP:0002664,"Methods: Quantitative real-time polymerase chain reaction (qRT-PCR) was applied to detect the expression level of HOXA11-AS in cell lines HET-1A, EC9706, EC109, and in tumor tissue and paired adjacent tissue samples from 73 ESCC patients who received surgical resection.The correlations of the expression level of HOXA11-AS with clinicopathological features and prognosis were also analyzed.",0,1.3477586824203365,7479304.187928737,235.9826086956521,0.155324937708923,0.04255755790290811,0.0,0.0,0.999104744852283,1116.0,-0.5002689703312031,0.09110302160623827,1.0,2.0,8.0,331.0,331.0,86.0,662.0,1544,329.0,1.6778973932186103e-06,56885.0,1118.0,1.0,0,455.0
5302,142958,HP:0002664,"Results: The relative expression levels of HOXA11-AS in tumor tissue and paired adjacent tissue were 0.832+0.387 and 2.486+1.087, respectively, with significant difference (P&lt;0.001).",0,1.4140293083874935,1195001.34707131,204.72423747960337,0.2165166254026998,0.14827270263348885,0.0,0.0,0.9988439306358382,864.0,-0.6127575547211219,0.047225300030703916,1.0,2.0,20.0,91.0,91.0,83.0,182.0,1544,89.0,1.6778973932186097e-06,17688.0,866.0,1.0,0,86.0
5308,142830,HP:0002664,"Results: The relative expression levels of HOXA11-AS in tumor tissue and paired adjacent tissue were 0.832+0.387 and 2.486+1.087, respectively, with significant difference (P&lt;0.001).",0,1.3477586824203365,7479304.187928737,235.9826086956521,0.155324937708923,0.04255755790290811,0.0,0.0,0.999104744852283,1116.0,-0.5002689703312031,0.09110302160623827,1.0,2.0,8.0,331.0,331.0,86.0,662.0,1544,329.0,1.6778973932186103e-06,56885.0,1118.0,1.0,0,455.0
5304,142830,HP:0002664,Conclusions: The expression of HOXA11-AS is upregulated in esophageal cancer cell lines and tissues.,0,1.3477586824203365,7479304.187928737,235.9826086956521,0.155324937708923,0.04255755790290811,0.0,0.0,0.999104744852283,1116.0,-0.5002689703312031,0.09110302160623827,1.0,2.0,8.0,331.0,331.0,86.0,662.0,1544,329.0,1.6778973932186103e-06,56885.0,1118.0,1.0,0,455.0
5310,134790,HP:0002664,"With a feature selection algorithm, we selected a panel of five urinary biomarkers (FTL: Ferritin light chain; MAPK1IP1L: Mitogen-Activated Protein Kinase 1 Interacting Protein 1 Like; FGB: Fibrinogen Beta Chain; RAB33B: RAB33B, Member RAS Oncogene Family; RAB15: RAB15, Member RAS Oncogene Family) and established a combinatorial model that can correctly classify the majority of lung cancer cases both in the training set (n=46) and the test sets (n=14-47 per set) with an AUC ranging from 0.8747 to 0.9853.",0,1.3682143468096024,1923848.9810834872,169.98294344693952,0.1951172570348909,0.04598114374872762,0.0,0.0,0.9989339019189766,937.0,-0.6268162085215989,0.05422908279233681,1.0,2.0,24.0,143.0,143.0,66.0,286.0,1544,141.0,1.67789739321861e-06,23882.0,939.0,1.0,0,140.0
5311,134830,HP:0002664,"With a feature selection algorithm, we selected a panel of five urinary biomarkers (FTL: Ferritin light chain; MAPK1IP1L: Mitogen-Activated Protein Kinase 1 Interacting Protein 1 Like; FGB: Fibrinogen Beta Chain; RAB33B: RAB33B, Member RAS Oncogene Family; RAB15: RAB15, Member RAS Oncogene Family) and established a combinatorial model that can correctly classify the majority of lung cancer cases both in the training set (n=46) and the test sets (n=14-47 per set) with an AUC ranging from 0.8747 to 0.9853.",0,1.430150305900292,1027132.8772534071,292.75409370946824,0.20029776113253056,0.2820998912695132,0.0,0.0,0.998803827751196,835.0,-0.7686033144428118,0.051496858797368136,1.0,2.0,19.0,63.0,63.0,62.0,126.0,1548,61.0,1.6778973932186103e-06,18017.0,837.0,1.0,0,60.0
5312,605950,HP:0002664,"With a feature selection algorithm, we selected a panel of five urinary biomarkers (FTL: Ferritin light chain; MAPK1IP1L: Mitogen-Activated Protein Kinase 1 Interacting Protein 1 Like; FGB: Fibrinogen Beta Chain; RAB33B: RAB33B, Member RAS Oncogene Family; RAB15: RAB15, Member RAS Oncogene Family) and established a combinatorial model that can correctly classify the majority of lung cancer cases both in the training set (n=46) and the test sets (n=14-47 per set) with an AUC ranging from 0.8747 to 0.9853.",0,1.3841562688764724,1056090.7237026398,191.18599221789881,0.2156507558453724,0.3074436049176882,0.0,0.0,0.998833138856476,856.0,-0.6144450266984046,0.041724125738128066,1.0,2.0,82.0,85.0,85.0,78.0,170.0,1544,83.0,1.6778973932186097e-06,15340.0,858.0,1.0,0,78.0
628,600960,HP:0002664,"With a feature selection algorithm, we selected a panel of five urinary biomarkers (FTL: Ferritin light chain; MAPK1IP1L: Mitogen-Activated Protein Kinase 1 Interacting Protein 1 Like; FGB: Fibrinogen Beta Chain; RAB33B: RAB33B, Member RAS Oncogene Family; RAB15: RAB15, Member RAS Oncogene Family) and established a combinatorial model that can correctly classify the majority of lung cancer cases both in the training set (n=46) and the test sets (n=14-47 per set) with an AUC ranging from 0.8747 to 0.9853.",0,1.3818042268184911,3737346.30175055,234.52734096194138,0.16519411287549554,0.039189680336609765,0.0,0.0,0.9989373007438892,940.0,-0.6397554403433395,0.07484471278916814,1.0,2.0,20.0,163.0,163.0,113.0,326.0,1544,161.0,1.6778973932186103e-06,33172.0,942.0,1.0,0,204.0
592,600960,HP:0002664,"The biomarker panel and the predictive model, when validated by more samples in a multi-center setting, may be used as an auxiliary diagnostic tool along with imaging technology for lung cancer detection",0,1.3818042268184911,3737346.30175055,234.52734096194138,0.16519411287549554,0.039189680336609765,0.0,0.0,0.9989373007438892,940.0,-0.6397554403433395,0.07484471278916814,1.0,2.0,20.0,163.0,163.0,113.0,326.0,1544,161.0,1.6778973932186103e-06,33172.0,942.0,1.0,0,204.0
5313,604965,HP:0002664,The canonical Hippo tumor suppressor pathway in mammalian cells is primarily composed of the MST1/2-SAV1-LATS1/2-MOB1-YAP/TAZ cascade.,1,1.4667218320883841,348937.3813358515,244.32558365758754,0.28356998477240186,0.3735687866272807,0.0,0.0,1.0012345679012349,811.0,-0.6179403232719333,0.028286979951591545,1.0,2.0,5.0,40.0,40.0,40.0,80.0,1542,39.0,1.6778973932186103e-06,9291.0,811.0,1.0,0,36.0
4279,607860,HP:0002664,The canonical Hippo tumor suppressor pathway in mammalian cells is primarily composed of the MST1/2-SAV1-LATS1/2-MOB1-YAP/TAZ cascade.,0,1.4068527212636974,1358223.7785376424,256.74811932555116,0.20044559056675704,0.1205930995449105,0.0,0.0,0.9988262910798122,851.0,-0.6786890735043399,0.05315401592831707,1.0,2.0,44.0,79.0,79.0,77.0,158.0,1544,77.0,1.6778973932186103e-06,19315.0,853.0,1.0,0,86.0
3035,602115,HP:0002664,"Furthermore, in cultured human BMSCs, TGF-a stimulated production of procancer cytokines including IL-6, VEGF, FGF10, FGF17, and TGF-b1 in a dose-dependent manner.",0,1.352639620441478,7948099.491240703,227.73201881072305,0.15006376111346156,0.13076118941764125,0.0,0.0,0.999089253187614,1097.0,-0.5424314165118554,0.08753942564112764,1.0,2.0,6.0,293.0,293.0,90.0,586.0,1544,292.0,1.67789739321861e-06,52817.0,1099.0,1.0,0,386.0
5314,603725,HP:0002664,"Furthermore, in cultured human BMSCs, TGF-a stimulated production of procancer cytokines including IL-6, VEGF, FGF10, FGF17, and TGF-b1 in a dose-dependent manner.",0,1.3723497602285477,5005761.168333627,245.1925502220469,0.16040076590809202,0.15517373920385094,0.0,0.0,0.9989888776541962,988.0,-0.5922517900460947,0.08613945317686471,1.0,2.0,11.0,213.0,213.0,137.0,426.0,1544,211.0,1.6778973932186097e-06,42170.0,990.0,1.0,0,216.0
4909,607968,HP:0002664,"Furthermore, in cultured human BMSCs, TGF-a stimulated production of procancer cytokines including IL-6, VEGF, FGF10, FGF17, and TGF-b1 in a dose-dependent manner.",0,1.382167461745328,4456380.149059111,290.29824820634065,0.15912584557625145,0.06541130802715996,0.0,0.0,0.9989247311827956,929.0,-0.6350771196323979,0.08947021932711964,1.0,2.0,26.0,159.0,159.0,158.0,318.0,1544,157.0,1.67789739321861e-06,38733.0,931.0,1.0,0,171.0
3349,120436,HP:0002664,"Lynch syndrome, a hereditary cancer syndrome, occurs because of germline mutations in at least one of four DNA mismatch repair genes (MutL Homolog 1 (MLH1), MutS Homolog 2 (MSH2), MutS Homolog 6 (MSH6), and PMS1 Homolog 2 (PMS2)).",1,1.3724379901603143,5818621.47767339,246.4111696040284,0.1639416543826219,-0.008069802038276657,0.0,0.0,1.0009756097560976,1026.0,-0.5524282139315764,0.08979793657585697,1.0,2.0,1.0,250.0,250.0,99.0,500.0,1542,249.0,1.67789739321861e-06,47218.0,1026.0,1.0,0,247.0
